1,TDM,2,6.76
1,TDM,3,2.58
1,TDM,4,2.69
1,TDM,5,2.60
1,TDM,6,2.68
1,TDM,7,2.67
1,TDM,8,6.36
1,TDM,9,3.33
1,TDM,10,2.67
1,TDM,11,2.66
1,TDM,12,2.67
1,TDM,13,2.72
1,TDM,14,2.52
1,TDM,15,2.41
1,TDM,16,2.46
1,TDM,17,5.26
1,TDM,18,2.50
1,TDM,19,3.35
1,TDM,21,6.04
1,TDM,22,2.59
1,TDM,23,2.62
1,TDM,24,3.11
1,TDM,25,2.55
1,TDM,26,2.67
1,TDM,27,5.25
1,TDM,29,2.64
1,TDM,31,3.33
1,TDM,32,4.06
1,TDM,33,6.97
1,TDM,35,6.85
1,TDM,37,8.36
1,TDM,38,5.82
1,TDM,39,2.66
1,TDM,40,2.55
1,TDM,42,2.89
1,TDM,44,3.78
1,TDM,45,2.78
1,TDM,46,4.70
1,TDM,47,6.84
1,TDM,48,2.69
1,TDM,49,5.61
1,TDM,50,2.71
1,TDM,51,2.68
1,TDM,52,2.81
1,TDM,53,6.21
1,TDM,54,2.69
1,TDM,55,7.56
1,TDM,56,13.4
1,TDM,57,5.62
1,TDM,58,2.52
1,TDM,59,3.83
1,TDM,60,2.52
1,TDM,61,2.38
1,TDM,62,6.99
1,TDM,63,4.35
1,TDM,64,2.59
1,TDM,65,2.59
1,TDM,66,10.2
1,TDM,67,11.3
1,TDM,68,2.73
1,TDM,69,5.72
1,TDM,70,3.37
1,TDM,71,2.59
1,TDM,72,2.89
1,TDM,73,3.27
1,TDM,74,6.39
1,TDM,75,10.0
1,TDM,76,2.44
1,TDM,77,7.24
1,TDM,78,2.47
1,TDM,79,9.72
1,TDM,80,2.54
1,TDM,81,6.32
1,TDM,82,5.23
1,TDM,83,2.53
1,TDM,84,6.90
1,TDM,86,4.60
1,TDM,87,2.59
1,TDM,88,2.56
1,TDM,89,6.11
1,TDM,90,2.69
1,TDM,91,8.46
1,TDM,92,2.59
1,TDM,93,3.22
1,TDM,94,5.44
1,TDM,95,2.61
1,TDM,96,2.60
1,TDM,97,7.23
1,TDM,98,11.5
1,TDM,99,2.58
1,TDM,100,3.53
1,TDM,101,2.59
1,TDM,102,2.65
1,TDM,103,2.70
1,TDM,105,7.67
1,TDM,106,21.9
1,TDM,107,24.9
1,TDM,108,2.50
1,TDM,109,2.56
1,TDM,110,2.62
1,TDM,111,4.93
1,TDM,112,2.62
1,TDM,113,3.93
1,TDM,114,2.65
1,TDM,115,2.62
1,TDM,116,2.66
1,TDM,117,10.3
1,TDM,118,7.78
1,TDM,119,2.63
1,TDM,120,3.79
1,TDM,121,6.18
1,TDM,122,3.91
1,TDM,123,2.64
1,TDM,124,4.09
1,TDM,125,30.1
1,TDM,126,4.13
1,TDM,127,5.92
1,TDM,128,5.51
1,TDM,129,2.64
1,TDM,130,5.56
1,TDM,131,4.91
1,TDM,132,2.73
1,TDM,133,4.71
1,TDM,134,5.74
1,TDM,135,2.67
1,TDM,136,3.19
1,TDM,137,2.77
1,TDM,138,2.79
1,TDM,139,2.69
1,TDM,140,6.98
1,TDM,141,7.20
1,TDM,142,8.53
1,TDM,143,2.82
1,TDM,144,7.89
1,TDM,146,13.7
1,TDM,147,3.74
1,TDM,148,4.85
1,TDM,149,2.66
1,TDM,150,2.77
1,TDM,151,2.75
1,TDM,152,2.64
1,TDM,153,3.49
1,TDM,154,8.70
1,TDM,155,2.57
1,TDM,156,5.03
1,TDM,157,5.74
1,TDM,158,4.98
1,TDM,159,2.51
1,TDM,160,8.50
1,TDM,161,2.52
1,TDM,162,9.80
1,TDM,163,3.71
1,TDM,164,2.45
1,TDM,165,9.43
1,TDM,166,2.38
1,TDM,167,4.01
1,TDM,168,21.9
1,TDM,169,2.42
1,TDM,170,6.42
1,TDM,171,2.51
1,TDM,172,10.2
1,TDM,174,9.19
1,TDM,175,3.92
1,TDM,176,6.11
1,TDM,177,6.97
1,TDM,178,3.02
1,TDM,179,2.45
1,TDM,181,2.41
1,TDM,182,2.37
1,TDM,183,19.4
1,TDM,184,2.38
1,TDM,185,2.40
1,TDM,186,2.77
1,TDM,187,8.59
1,TDM,188,2.40
1,TDM,189,2.48
1,TDM,190,2.74
1,TDM,191,4.00
1,TDM,192,3.24
1,TDM,193,2.52
1,TDM,194,2.53
1,TDM,195,9.53
1,TDM,196,2.54
1,TDM,197,2.87
1,TDM,198,13.5
1,TDM,199,13.0
1,TDM,200,4.88
1,TDM,201,2.46
1,TDM,202,2.32
1,TDM,203,2.41
1,TDM,204,2.39
1,TDM,205,2.34
1,TDM,206,9.41
1,TDM,207,5.61
1,TDM,208,2.46
1,TDM,209,2.37
1,TDM,210,6.58
1,TDM,211,2.32
1,TDM,212,2.35
1,TDM,213,2.46
1,TDM,214,6.90
1,TDM,215,6.15
1,TDM,216,4.32
1,TDM,217,2.37
1,TDM,218,8.80
1,TDM,219,7.68
1,TDM,220,2.42
1,TDM,221,6.16
1,TDM,222,4.54
1,TDM,223,7.53
1,TDM,224,2.48
1,TDM,225,2.41
1,TDM,226,9.50
1,TDM,227,11.5
1,TDM,228,2.40
1,TDM,229,2.37
1,TDM,230,2.34
1,TDM,232,2.31
1,TDM,234,13.2
1,TDM,235,10.7
1,TDM,236,2.38
1,TDM,237,3.89
1,TDM,238,2.35
1,TDM,239,2.34
1,TDM,240,4.76
1,TDM,241,2.39
1,TDM,242,2.43
1,TDM,243,2.43
1,TDM,244,2.39
1,TDM,245,5.49
1,TDM,246,4.15
1,TDM,248,2.33
1,TDM,249,10.8
1,TDM,250,2.40
1,TDM,251,2.69
1,TDM,252,6.46
1,TDM,253,2.38
1,TDM,254,2.20
1,TDM,255,2.31
1,TDM,256,2.34
1,TDM,257,11.5
1,TDM,258,2.35
1,TDM,259,7.33
1,TDM,260,2.41
1,TDM,261,2.39
1,TDM,262,4.84
1,TDM,263,9.39
1,TDM,264,2.40
1,TDM,265,2.77
1,TDM,266,2.64
1,TDM,267,2.71
1,TDM,268,2.72
1,TDM,269,2.57
1,TDM,270,6.83
1,TDM,271,2.63
1,TDM,272,15.1
1,TDM,273,2.60
1,TDM,274,2.69
1,TDM,275,2.65
1,TDM,276,2.98
1,TDM,277,2.65
1,TDM,278,6.49
1,TDM,279,2.64
1,TDM,280,4.08
1,TDM,281,9.62
1,TDM,283,3.47
1,TDM,284,2.65
1,TDM,285,2.59
1,TDM,286,4.83
1,TDM,287,5.93
1,TDM,288,6.63
1,TDM,289,8.34
1,TDM,290,3.45
1,TDM,291,9.95
1,TDM,292,8.20
1,TDM,293,3.87
1,TDM,295,2.63
1,TDM,296,5.89
1,TDM,297,7.14
1,TDM,298,14.3
1,TDM,299,2.65
1,TDM,300,5.14
1,TDM,301,7.05
1,TDM,302,16.6
1,TDM,303,2.62
1,TDM,304,4.69
1,TDM,305,2.61
1,TDM,306,2.60
1,TDM,307,8.80
1,TDM,308,2.48
1,TDM,309,6.17
1,TDM,310,11.4
1,TDM,311,7.78
1,TDM,312,2.53
1,TDM,313,3.52
1,TDM,314,2.63
1,TDM,315,6.74
1,TDM,316,5.90
1,TDM,317,4.93
1,TDM,318,4.37
1,TDM,319,2.60
1,TDM,321,3.86
1,TDM,322,2.63
1,TDM,323,3.73
1,TDM,324,2.59
1,TDM,325,6.73
1,TDM,326,2.48
1,TDM,327,2.73
1,TDM,328,9.00
1,TDM,329,2.62
1,TDM,330,2.56
1,TDM,331,2.58
1,TDM,332,2.64
1,TDM,333,2.62
1,TDM,335,2.70
1,TDM,336,4.92
1,TDM,337,5.43
1,TDM,338,4.74
1,TDM,339,2.62
1,TDM,340,2.85
1,TDM,341,2.73
1,TDM,342,2.78
1,TDM,343,2.71
1,TDM,344,7.96
1,TDM,345,2.80
1,TDM,346,2.55
1,TDM,347,2.63
1,TDM,348,2.62
1,TDM,349,9.76
1,TDM,350,9.42
1,TDM,351,2.48
1,TDM,352,2.45
1,TDM,354,2.67
1,TDM,355,14.1
1,TDM,356,2.65
1,TDM,357,2.73
1,TDM,358,16.3
1,TDM,359,9.09
1,TDM,360,2.59
1,TDM,361,2.51
1,TDM,362,2.58
1,TDM,364,2.57
1,TDM,365,2.48
1,TDM,366,10.9
1,TDM,367,3.45
1,TDM,368,2.91
1,TDM,369,3.48
1,TDM,370,2.52
1,TDM,371,2.51
1,TDM,372,2.45
1,TDM,373,9.64
1,TDM,374,17.7
1,TDM,375,5.09
1,TDM,376,8.69
1,TDM,377,2.44
1,TDM,378,5.23
1,TDM,379,5.41
1,TDM,380,3.92
1,TDM,381,2.46
1,TDM,382,2.44
1,TDM,383,2.45
1,TDM,385,2.55
1,TDM,386,8.58
1,TDM,387,2.52
1,TDM,388,5.16
1,TDM,389,2.48
1,TDM,390,3.32
1,TDM,391,2.33
1,TDM,392,2.46
1,TDM,393,7.87
1,TDM,395,6.65
1,TDM,396,4.44
1,TDM,397,3.34
1,TDM,398,5.55
1,TDM,399,2.70
1,TDM,400,2.64
1,TDM,401,13.3
1,TDM,402,6.00
1,TDM,403,5.20
1,TDM,404,8.23
1,TDM,405,8.45
1,TDM,406,2.78
1,TDM,407,2.49
1,TDM,408,2.35
1,TDM,409,5.78
1,TDM,411,2.51
1,TDM,412,8.65
1,TDM,413,4.24
1,TDM,414,5.80
1,TDM,415,2.46
1,TDM,416,2.46
1,TDM,417,7.08
1,TDM,418,2.61
1,TDM,419,2.69
1,TDM,420,5.76
1,TDM,421,9.77
1,TDM,422,3.37
1,TDM,423,10.9
1,TDM,424,9.94
1,TDM,425,3.14
1,TDM,426,10.3
1,TDM,427,2.92
1,TDM,428,2.62
1,TDM,429,2.64
1,TDM,431,4.96
1,TDM,432,2.71
1,TDM,433,2.61
1,TDM,434,6.92
1,TDM,435,5.85
1,TDM,436,2.66
1,TDM,437,7.64
1,TDM,438,4.22
1,TDM,439,2.60
1,TDM,440,2.52
1,TDM,441,9.18
1,TDM,442,7.94
1,TDM,443,2.58
1,TDM,444,2.57
1,TDM,445,2.66
1,TDM,446,2.66
1,TDM,447,2.74
1,TDM,448,8.38
1,TDM,449,2.67
1,TDM,450,6.29
1,TDM,451,2.69
1,TDM,452,2.78
1,TDM,453,2.67
1,TDM,454,2.62
1,TDM,455,7.05
1,TDM,456,5.42
1,TDM,457,5.13
1,TDM,459,2.71
1,TDM,460,2.70
1,TDM,461,7.84
1,TDM,462,3.69
1,TDM,463,2.42
1,TDM,464,3.27
1,TDM,465,5.96
1,TDM,466,3.26
1,TDM,467,5.75
1,TDM,468,4.88
1,TDM,469,2.44
1,TDM,470,2.38
1,TDM,471,12.9
1,TDM,473,4.84
1,TDM,474,2.37
1,TDM,475,2.29
1,TDM,476,5.54
1,TDM,477,16.0
1,TDM,478,8.21
1,TDM,479,2.38
1,TDM,480,2.40
1,TDM,481,2.41
1,TDM,482,2.42
1,TDM,483,6.05
1,TDM,484,3.05
1,TDM,487,9.76
1,TDM,488,7.25
1,TDM,489,7.99
1,TDM,490,2.66
1,TDM,491,8.54
1,TDM,492,2.38
1,TDM,493,7.21
1,TDM,494,4.85
1,TDM,495,2.35
1,TDM,496,11.6
1,TDM,497,2.32
1,TDM,498,3.29
1,TDM,499,11.7
1,TDM,500,2.40
1,TDM,501,2.36
1,TDM,502,2.99
1,TDM,503,2.39
1,TDM,504,7.85
1,TDM,505,2.36
1,TDM,506,3.29
1,TDM,507,5.65
1,TDM,508,2.92
1,TDM,509,2.43
1,TDM,510,2.41
1,TDM,511,2.25
1,TDM,512,2.36
1,TDM,513,2.38
1,TDM,515,6.17
1,TDM,516,11.9
1,TDM,517,2.47
1,TDM,518,2.56
1,TDM,519,8.72
1,TDM,520,2.61
1,TDM,521,9.05
1,TDM,522,2.72
1,TDM,523,2.61
1,TDM,524,5.80
1,TDM,525,6.98
1,TDM,526,7.71
1,TDM,527,2.64
1,TDM,528,2.61
1,TDM,529,2.56
1,TDM,530,2.72
1,TDM,531,2.49
1,TDM,532,2.83
1,TDM,533,2.60
1,TDM,534,5.15
1,TDM,535,2.61
1,TDM,536,2.52
